4377.948611,4250.769127,4371.281944,4075.384516,4126.153745,4247.692204,4550.769119,4485.128095,4091.794772,3943.076827,4114.871694,3697.435807,4015.897338,4567.179375
4379.487072,4247.692204,4371.794765,4079.9999,4141.02554,4251.281947,4556.410145,4488.205018,4094.358874,3939.999904,4121.02554,3700.51273,4017.435799,4570.256298
4376.92297,4248.717845,4369.230662,4075.897336,4139.487078,4249.743486,4557.948606,4492.307582,4094.871695,3944.102468,4118.974258,3704.102474,4018.46144,4569.743478
4371.794765,4246.666563,4363.589637,4072.307593,4132.820412,4246.153742,4554.871683,4489.230659,4094.358874,3942.051186,4108.205028,3698.461448,4012.820415,4561.025529
4371.281944,4243.076819,4362.563996,4074.871695,4136.410155,4252.307588,4555.897324,4490.2563,4101.025541,3945.640929,4107.692207,3691.794782,4008.20503,4561.025529
4375.897329,4246.153742,4364.102457,4076.922977,4138.461437,4262.051178,4558.461427,4496.922967,4105.640925,3958.461442,4115.897335,3692.307602,4012.307594,4565.128093
4381.538354,4255.897332,4365.128098,4081.538362,4137.948617,4258.461434,4563.076811,4504.615274,4104.102464,3963.589647,4123.076822,3697.948628,4019.999902,4568.717837
4383.076816,4264.61528,4367.17938,4085.640926,4142.051181,4253.333229,4569.743478,4508.717838,4104.102464,3962.051185,4122.051181,3699.99991,4023.076825,4573.846042
4382.563995,4263.076819,4366.66656,4084.102464,4145.128104,4256.922973,4569.743478,4506.153736,4104.102464,3964.615288,4123.589643,3697.435807,4024.102466,4575.897324
4386.153739,4257.948614,4368.717842,4083.076823,4143.076822,4253.84605,4566.153734,4506.666556,4103.589643,3967.692211,4134.358873,3703.076833,4026.153748,4578.461427
4391.794764,4261.538357,4373.846047,4083.076823,4142.051181,4245.128101,4567.179375,4510.76912,4104.615284,3965.640929,4142.051181,3712.307602,4032.820414,4585.640914
4391.794764,4260.512716,4370.256303,4078.974259,4138.974258,4245.128101,4567.692196,4507.692197,4099.487079,3959.999903,4139.999899,3710.76914,4037.435799,4587.692196
4386.153739,4248.717845,4364.615278,4074.871695,4133.333232,4247.692204,4561.025529,4495.897326,4092.820413,3959.487083,4131.28195,3706.153756,4030.256312,4578.461427
4383.076816,4248.205024,4367.17938,4075.897336,4135.384514,4240.512717,4555.384504,4491.281941,4093.333233,3957.948621,4124.615284,3707.179397,4019.999902,4573.333222
4380.512713,4249.743486,4363.589637,4078.461439,4141.53836,4234.358871,4557.435786,4495.897326,4094.358874,3948.205032,4117.435797,3699.487089,4018.46144,4571.281939
4371.794765,4238.461435,4350.256304,4073.333234,4138.974258,4235.897332,4557.948606,4489.230659,4091.794772,3940.512724,4106.153746,3685.640936,4011.281953,4562.05117
4363.589637,4228.205025,4341.538355,4063.076824,4127.179386,4230.256307,4546.666555,4475.384506,4090.25631,3931.794776,4095.384515,3678.974269,3990.769133,4552.307581
4364.102457,4230.769127,4340.512714,4057.948619,4120.51272,4218.461435,4534.358863,4471.794762,4089.230669,3926.15375,4095.384515,3679.48709,3986.666569,4550.769119
4367.17938,4230.769127,4345.640919,4061.538362,4123.076822,4215.897333,4532.307581,4475.384506,4088.717849,3932.820417,4104.102464,3684.615295,4001.025543,4557.948606
4369.743483,4227.179384,4351.281945,4066.153747,4125.128104,4219.487076,4536.922966,4474.871685,4090.769131,3937.435801,4106.666566,3689.7435,4005.128107,4565.640914
4376.410149,4228.717845,4351.281945,4070.256311,4123.589643,4217.948615,4537.435786,4474.358865,4092.307592,3935.384519,4112.307592,3694.871705,4001.538364,4571.281939
4381.025534,4234.871691,4354.358868,4072.820413,4123.589643,4216.922974,4536.410145,4477.948608,4091.281951,3940.512724,4118.461438,3699.99991,4005.128107,4572.307581
4375.384508,4231.281948,4352.820406,4069.23067,4122.564002,4219.487076,4538.974248,4478.461429,4091.794772,3939.999904,4114.358874,3696.922987,4007.69221,4570.769119
4369.230662,4217.948615,4342.563996,4065.640926,4122.051181,4219.999897,4539.487068,4473.846044,4091.794772,3925.64093,4107.692207,3688.717859,4002.051184,4568.205016
4371.794765,4219.487076,4342.563996,4069.23067,4121.538361,4221.025538,4539.999889,4473.333224,4089.230669,3926.15375,4109.230669,3692.307602,3999.999902,4567.692196
4371.281944,4229.230666,4348.205022,4068.717849,4111.794771,4219.487076,4541.53835,4473.846044,4089.74349,3929.743494,4109.743489,3697.435807,4001.538364,4565.128093
4368.717842,4223.07682,4344.102458,4064.615285,4102.564002,4216.410153,4538.974248,4463.589634,4089.230669,3917.435802,4106.153746,3695.384525,4002.051184,4564.615273
4369.743483,4215.384512,4342.051176,4069.23067,4108.717848,4217.948615,4536.922966,4457.948609,4083.589644,3909.230674,4110.25631,3694.871705,3996.410159,4568.205016
4362.563996,4216.410153,4340.512714,4067.692208,4111.281951,4217.435794,4537.435786,4459.48707,4083.076823,3907.179392,4107.179387,3690.25632,3986.666569,4559.487068
4355.897329,4213.33323,4334.871689,4059.48708,4102.051182,4214.871692,4536.410145,4459.999891,4089.74349,3907.692212,4095.897336,3681.538372,3984.102467,4544.615273
4363.589637,4213.33323,4342.563996,4066.666567,4099.487079,4217.948615,4537.435786,4467.179378,4094.358874,3918.974263,4099.9999,3683.076833,3990.256313,4547.692196
4372.307585,4218.974256,4353.333227,4076.410157,4104.615284,4218.974256,4539.487068,4474.871685,4093.333233,3927.692212,4109.743489,3691.794782,3993.333236,4561.025529
4372.820406,4217.435794,4351.281945,4076.410157,4105.640925,4222.563999,4544.615273,4479.48707,4095.897336,3932.820417,4114.871694,3697.948628,3996.922979,4567.692196
4373.846047,4216.410153,4349.230663,4078.974259,4103.076823,4230.769127,4555.384504,4487.179377,4099.9999,3939.487083,4117.948617,3699.487089,4002.051184,4566.153734
4370.769124,4222.051179,4350.256304,4083.076823,4099.9999,4227.179384,4555.897324,4489.74348,4096.410156,3938.974263,4114.871694,3694.358884,3998.974261,4559.487068
4360.512714,4217.948615,4340.512714,4072.307593,4094.871695,4216.410153,4543.076812,4476.922967,4091.281951,3926.15375,4107.179387,3685.640936,3988.717851,4553.333222
4350.769124,4200.512718,4326.15374,4057.948619,4081.538362,4214.358871,4535.897325,4462.051173,4091.281951,3910.769135,4098.461438,3677.435808,3976.92298,4548.717837
4352.307586,4201.025538,4326.15374,4061.025542,4080.512721,4215.897333,4537.948607,4463.076814,4092.307592,3909.743494,4095.897336,3677.948628,3975.897339,4546.153735
4361.538355,4221.025538,4336.922971,4075.897336,4098.461438,4217.948615,4541.02553,4474.871685,4093.333233,3924.102468,4102.564002,3682.051192,3985.128108,4551.28194
4358.974252,4216.410153,4335.384509,4076.922977,4103.076823,4219.487076,4541.53835,4475.897326,4091.281951,3927.692212,4102.564002,3674.358885,3983.589646,4545.640914
4350.769124,4196.922974,4327.179381,4066.153747,4089.74349,4215.384512,4535.897325,4461.538352,4084.102464,3912.307597,4092.820413,3666.666577,3973.846057,4534.358863
4358.461432,4204.615282,4333.333227,4069.74349,4090.769131,4212.82041,4533.333222,4454.358865,4083.589644,3906.153751,4096.922977,3674.358885,3980.512723,4543.589632
4369.230662,4219.487076,4343.589637,4077.948618,4101.025541,4216.922974,4537.948607,4463.589634,4090.769131,3912.820417,4109.743489,3684.102474,3995.897338,4558.461427
4366.66656,4213.33323,4341.025535,4075.897336,4098.461438,4215.384512,4537.948607,4472.820403,4092.820413,3918.974263,4110.76913,3684.102474,3995.384518,4558.974247
4366.153739,4211.281948,4340.512714,4076.922977,4095.897336,4210.769128,4534.358863,4472.307583,4092.820413,3924.615289,4109.743489,3684.102474,3989.230672,4556.410145
4371.794765,4216.410153,4346.15374,4080.512721,4099.487079,4213.33323,4536.410145,4468.717839,4094.871695,3926.15375,4110.25631,3689.7435,3990.769133,4558.461427
4369.743483,4209.743487,4345.128099,4077.948618,4099.487079,4218.974256,4540.512709,4471.281942,4094.358874,3926.666571,4109.743489,3693.333243,3993.846056,4562.05117
4365.128098,4200.512718,4341.025535,4074.871695,4101.025541,4220.512717,4541.02553,4475.897326,4090.25631,3924.615289,4109.743489,3689.7435,3990.256313,4560.512709
4365.640919,4199.487077,4340.512714,4073.846054,4105.128105,4217.948615,4542.051171,4474.358865,4090.25631,3914.358879,4108.717848,3683.589654,3985.640928,4554.358863
4367.17938,4202.564,4343.076817,4076.410157,4105.128105,4218.461435,4544.615273,4469.23066,4090.25631,3910.769135,4106.666566,3688.205038,3986.153749,4555.384504
4358.461432,4197.948615,4335.89733,4074.871695,4096.410156,4217.435794,4537.435786,4456.922968,4084.102464,3910.256315,4090.769131,3683.589654,3970.769134,4547.692196
4349.743483,4187.692205,4323.589638,4063.589644,4088.205028,4208.717846,4527.179376,4445.128096,4081.538362,3902.051187,4076.922977,3668.205039,3954.358878,4531.794761
4355.384509,4183.589641,4325.64092,4060.512721,4092.307592,4207.179384,4533.333222,4451.281942,4087.692208,3908.205033,4096.922977,3671.281962,3979.999903,4545.640914
4370.256303,4186.153744,4334.358868,4066.666567,4096.410156,4212.307589,4538.974248,4461.025532,4093.846054,3925.64093,4125.640925,3684.615295,4017.94862,4572.307581
4378.461431,4190.256308,4335.384509,4069.74349,4090.769131,4214.358871,4529.743479,4458.97425,4094.358874,3927.692212,4126.153745,3688.717859,4024.102466,4573.333222
4381.025534,4196.410154,4337.435791,4073.846054,4092.820413,4213.846051,4526.153735,4463.589634,4097.948618,3923.589648,4121.02554,3690.769141,4021.538363,4570.256298
4381.025534,4201.025538,4338.461432,4075.384516,4104.102464,4213.33323,4528.717838,4470.769121,4101.538361,3931.794776,4129.743489,3692.820423,4030.256312,4581.53835
4377.43579,4197.948615,4330.769125,4068.717849,4107.179387,4213.33323,4524.615274,4468.717839,4100.51272,3940.512724,4132.307591,3689.7435,4032.820414,4584.615273
4373.846047,4191.281949,4326.666561,4067.692208,4107.692207,4217.948615,4523.076812,4468.717839,4099.487079,3941.538365,4125.640925,3688.717859,4027.179389,4574.358863
4373.333226,4186.153744,4327.692202,4069.23067,4110.76913,4221.025538,4526.666556,4473.846044,4098.461438,3940.512724,4122.051181,3687.692218,4022.564004,4568.717837
4373.333226,4186.666564,4326.15374,4067.179388,4106.153746,4215.384512,4523.076812,4470.769121,4097.435797,3941.538365,4122.564002,3681.538372,4021.538363,4570.256298
4371.281944,4189.230667,4328.205022,4066.153747,4107.692207,4215.897333,4522.563992,4472.307583,4098.974259,3939.999904,4124.102463,3684.102474,4027.179389,4571.79476
4363.076816,4178.461436,4324.102458,4059.48708,4107.179387,4216.410153,4531.28194,4472.820403,4095.897336,3933.846058,4122.051181,3682.564013,4023.589645,4566.153734
4350.256304,4162.05118,4309.743484,4048.205029,4089.74349,4204.615282,4528.717838,4459.48707,4088.717849,3925.128109,4108.205028,3669.7435,4006.666569,4552.820401
4351.281945,4161.53836,4311.281946,4049.743491,4087.692208,4204.102461,4523.076812,4459.48707,4092.820413,3919.999904,4102.051182,3668.717859,4002.051184,4551.28194
4365.128098,4172.820411,4329.230663,4062.051183,4109.743489,4218.974256,4529.743479,4476.410147,4103.589643,3925.64093,4117.435797,3683.076833,4016.922979,4568.205016
4366.66656,4174.358872,4331.281945,4062.051183,4112.820412,4220.512717,4531.28194,4480.512711,4103.589643,3933.846058,4128.205027,3687.179397,4024.615286,4573.846042
4356.41015,4165.640924,4317.435792,4053.333234,4093.333233,4206.153743,4523.076812,4475.897326,4094.871695,3929.743494,4120.51272,3679.48709,4014.358876,4558.461427
4359.999893,4166.153744,4317.948612,4053.333234,4087.179387,4199.999897,4522.051171,4478.461429,4094.871695,3925.128109,4117.948617,3681.025551,4011.281953,4552.820401
4368.205021,4166.666565,4327.179381,4055.384516,4091.794772,4201.025538,4524.615274,4479.99989,4100.51272,3931.281955,4124.615284,3687.179397,4018.46144,4558.461427
4361.538355,4158.974257,4326.15374,4050.256311,4091.281951,4199.487077,4522.051171,4477.948608,4101.025541,3931.281955,4119.999899,3683.589654,4015.897338,4556.922965
4359.487073,4156.410155,4322.051176,4050.769132,4090.769131,4201.538359,4524.615274,4477.948608,4097.435797,3923.076827,4114.358874,3678.974269,4012.307594,4554.358863
4368.205021,4156.922975,4324.615279,4053.846055,4089.230669,4202.051179,4521.538351,4475.897326,4094.358874,3923.076827,4118.461438,3680.512731,4012.820415,4556.922965
4367.692201,4155.897334,4326.666561,4051.281952,4084.102464,4197.435795,4510.2563,4474.871685,4092.307592,3923.589648,4115.897335,3679.99991,4006.153748,4555.897324
4367.692201,4163.589642,4326.15374,4054.871696,4088.205028,4197.948615,4508.205018,4472.307583,4091.281951,3916.922981,4110.76913,3681.538372,4006.153748,4561.53835
4370.256303,4165.640924,4326.15374,4056.922978,4087.692208,4199.999897,4510.2563,4463.589634,4089.74349,3910.769135,4110.76913,3683.589654,4013.333235,4568.717837
4363.589637,4157.948616,4325.128099,4050.769132,4076.922977,4192.30759,4507.692197,4456.410147,4087.179387,3908.205033,4108.717848,3674.871705,4009.743492,4562.563991
4358.461432,4159.999898,4326.15374,4049.23067,4081.025541,4185.128103,4506.153736,4457.435788,4086.666567,3907.179392,4104.102464,3668.717859,4003.076825,4554.358863
4364.615278,4162.05118,4327.179381,4052.307593,4094.358874,4185.128103,4507.179377,4461.025532,4090.769131,3909.743494,4104.102464,3675.897346,4004.615287,4556.410145
4367.17938,4157.948616,4327.692202,4053.846055,4091.794772,4188.717846,4507.179377,4456.410147,4090.769131,3909.743494,4105.128105,3677.948628,4004.102466,4557.948606
4366.66656,4166.153744,4334.358868,4058.97426,4087.179387,4196.922974,4507.692197,4451.794763,4089.74349,3908.205033,4104.102464,3674.358885,4001.538364,4555.384504
4369.743483,4172.30759,4338.974253,4061.025542,4092.820413,4201.538359,4508.717838,4455.384506,4091.794772,3910.769135,4106.666566,3674.871705,4004.615287,4557.435786
4364.615278,4158.974257,4331.281945,4053.333234,4092.307592,4190.769128,4506.666556,4459.999891,4093.846054,3912.820417,4107.692207,3670.256321,4005.128107,4555.897324
4359.487073,4152.820411,4324.615279,4050.256311,4092.307592,4183.589641,4505.640915,4457.948609,4094.358874,3909.230674,4105.128105,3666.153757,4004.615287,4554.871683
4365.128098,4154.358873,4326.666561,4051.281952,4093.846054,4196.410154,4507.692197,4454.871686,4094.871695,3907.692212,4099.487079,3671.794782,4006.666569,4554.871683
4364.102457,4143.589642,4327.179381,4047.692209,4085.640926,4200.512718,4510.2563,4456.922968,4094.358874,3907.179392,4092.820413,3671.281962,3998.461441,4552.307581
4357.435791,4137.435796,4325.128099,4044.102465,4083.076823,4187.179385,4506.153736,4455.897327,4091.794772,3907.692212,4092.307592,3665.640936,3988.717851,4553.333222
4356.41015,4138.974258,4321.025535,4045.640927,4082.564003,4181.025539,4494.358864,4448.205019,4091.281951,3908.717853,4094.871695,3666.153757,3991.794774,4549.230658
4357.948611,4138.974258,4315.38451,4045.128106,4075.897336,4186.666564,4485.128095,4441.538353,4090.769131,3910.769135,4095.384515,3666.666577,3997.94862,4545.640914
4354.871688,4133.846053,4315.38451,4042.051183,4081.538362,4187.692205,4489.230659,4443.589635,4090.769131,3910.256315,4096.922977,3666.666577,4001.025543,4549.743478
4353.846047,4127.179386,4317.948612,4043.076824,4094.871695,4185.128103,4494.871685,4448.71784,4089.230669,3911.794776,4098.461438,3667.692218,4005.640928,4549.230658
4350.256304,4120.51272,4312.820407,4041.025542,4088.717849,4183.076821,4491.794762,4446.153737,4085.128105,3910.256315,4090.769131,3658.97427,3999.999902,4538.461427
4342.051176,4115.897335,4308.205023,4034.871696,4074.358875,4181.025539,4487.692198,4441.538353,4081.538362,3899.487084,4080.512721,3648.717859,3984.615287,4533.846043
4342.051176,4111.794771,4314.871689,4033.846055,4075.384516,4181.025539,4488.717839,4441.538353,4081.538362,3892.820418,4082.051182,3656.410167,3982.051185,4540.512709
4353.846047,4113.846053,4324.615279,4035.897337,4079.9999,4183.076821,4489.74348,4445.128096,4085.128105,3897.948623,4091.281951,3668.717859,3993.846056,4550.256299
4361.538355,4123.076822,4329.743484,4036.410158,4078.974259,4182.05118,4483.589634,4442.563994,4088.205028,3899.487084,4096.410156,3669.7435,4002.051184,4558.461427
4357.435791,4120.51272,4328.717843,4035.384517,4075.897336,4175.384513,4475.897326,4430.769122,4084.102464,3891.794777,4089.230669,3667.179398,3995.384518,4556.922965
4350.769124,4110.25631,4323.076817,4034.871696,4072.307593,4168.205026,4473.333224,4424.615276,4077.435798,3889.230674,4077.435798,3664.615295,3983.589646,4548.205017
4352.820406,4112.820412,4325.128099,4034.358876,4074.871695,4168.717847,4475.384506,4431.281943,4082.564003,3895.38452,4083.589644,3665.640936,3987.17939,4551.79476
4357.435791,4118.461438,4330.256304,4036.410158,4078.461439,4171.79477,4475.897326,4432.820404,4086.666567,3896.410161,4091.794772,3667.692218,3993.333236,4556.410145
4351.794765,4111.281951,4323.589638,4035.384517,4068.717849,4168.717847,4473.846044,4419.487071,4075.897336,3884.61529,4075.897336,3657.435808,3984.615287,4546.153735
4347.692201,4105.128105,4317.948612,4034.871696,4067.692208,4165.640924,4472.820403,4417.94861,4075.384516,3883.076828,4070.769131,3654.871705,3979.999903,4539.487068
4353.333227,4108.717848,4326.15374,4038.97426,4084.615285,4171.79477,4474.871685,4432.307584,4087.692208,3902.564007,4090.25631,3667.692218,3988.717851,4551.79476
4356.41015,4110.25631,4331.794766,4041.025542,4088.717849,4183.589641,4477.435788,4434.871686,4088.717849,3911.281956,4087.692208,3665.128116,3993.846056,4555.384504
4350.256304,4107.179387,4320.512715,4033.846055,4075.384516,4182.564,4476.410147,4428.71784,4082.051182,3903.076828,4071.281952,3649.7435,3984.102467,4542.051171
4343.589637,4103.076823,4308.717843,4024.102466,4073.333234,4171.79477,4474.871685,4429.743481,4080.512721,3899.487084,4074.358875,3648.717859,3974.871698,4536.922966
4336.41015,4096.410156,4308.717843,4021.538363,4076.922977,4169.230667,4475.897326,4432.820404,4078.974259,3897.948623,4072.307593,3648.717859,3973.333236,4533.846043
4332.307586,4090.25631,4309.743484,4019.999902,4071.281952,4168.717847,4476.410147,4433.846045,4081.025541,3890.769136,4058.97426,3643.589654,3972.820416,4528.717838
4334.358868,4090.769131,4308.205023,4019.487081,4070.769131,4172.30759,4478.974249,4444.102455,4090.769131,3898.461443,4067.179388,3648.717859,3974.871698,4534.871684
4335.384509,4093.333233,4308.717843,4021.538363,4076.410157,4181.025539,4481.538352,4452.307583,4093.333233,3910.769135,4078.974259,3652.820423,3984.102467,4541.02553
4334.871689,4095.897336,4309.230664,4021.538363,4075.384516,4178.974257,4476.922967,4448.71784,4087.692208,3907.179392,4072.307593,3649.7435,3985.640928,4537.435786
4336.922971,4099.9999,4308.717843,4021.538363,4074.358875,4168.205026,4471.794762,4441.538353,4084.615285,3896.922982,4066.153747,3652.307603,3974.358877,4536.410145
4336.922971,4098.461438,4312.820407,4022.051184,4073.333234,4165.640924,4470.256301,4430.256302,4080.512721,3892.820418,4064.102465,3654.358885,3972.820416,4538.974248
4336.41015,4094.871695,4318.974253,4018.46144,4066.153747,4167.692206,4464.615275,4419.999892,4075.384516,3892.307597,4060.512721,3650.769141,3976.410159,4536.922966
4338.461432,4100.51272,4319.487074,4018.974261,4067.179388,4165.640924,4461.538352,4422.051174,4078.461439,3891.794777,4063.076824,3648.717859,3972.820416,4535.897325
4341.025535,4108.717848,4318.974253,4027.692209,4079.9999,4165.640924,4469.74348,4428.20502,4086.153746,3892.820418,4069.74349,3649.7435,3975.897339,4537.948607
4344.615278,4110.25631,4322.563997,4030.256312,4081.538362,4166.153744,4474.358865,4429.743481,4086.153746,3895.38452,4067.692208,3650.256321,3981.538364,4537.948607
4347.692201,4108.205028,4326.666561,4029.230671,4073.333234,4166.666565,4472.820403,4431.281943,4082.051182,3894.8717,4064.615285,3651.281962,3976.92298,4537.435786
4345.128099,4107.179387,4326.15374,4028.20503,4074.358875,4167.179385,4466.153737,4433.846045,4081.025541,3893.333238,4065.640926,3649.7435,3971.281954,4537.948607
4340.512714,4100.51272,4327.179381,4021.538363,4075.897336,4166.153744,4459.48707,4429.230661,4081.538362,3892.820418,4066.153747,3651.281962,3971.281954,4537.948607
4336.922971,4093.846054,4328.205022,4017.435799,4072.820413,4168.717847,4465.640916,4429.743481,4080.512721,3893.846059,4064.102465,3651.281962,3971.794775,4530.76912
4333.333227,4094.871695,4321.538356,4018.46144,4077.435798,4169.743488,4475.384506,4440.512712,4083.076823,3893.333238,4060.512721,3641.025552,3973.333236,4521.538351
4331.794766,4098.974259,4318.461433,4019.999902,4084.102464,4170.256308,4475.384506,4445.640917,4088.717849,3894.8717,4062.051183,3637.435808,3976.410159,4523.589633
4338.974253,4098.974259,4328.717843,4023.589645,4083.076823,4176.410154,4475.384506,4443.589635,4087.179387,3903.076828,4065.640926,3648.717859,3975.897339,4531.794761
4340.512714,4094.871695,4334.871689,4024.615286,4079.48708,4178.974257,4476.410147,4442.563994,4085.640926,3904.615289,4066.153747,3653.333244,3973.846057,4536.410145
4335.384509,4093.846054,4334.871689,4019.999902,4081.538362,4172.820411,4473.846044,4438.46143,4087.179387,3896.410161,4066.153747,3650.256321,3975.384518,4536.410145
4332.820407,4093.846054,4333.333227,4016.922979,4078.461439,4172.30759,4474.871685,4430.769122,4082.051182,3892.307597,4062.051183,3651.794782,3976.92298,4528.205017
4331.281945,4095.897336,4328.205022,4019.999902,4072.820413,4172.30759,4473.846044,4425.128097,4077.435798,3892.307597,4055.897337,3648.205039,3971.281954,4524.615274
4338.974253,4105.128105,4333.846048,4027.179389,4082.564003,4169.230667,4470.769121,4432.820404,4086.666567,3893.333238,4064.615285,3648.717859,3970.769134,4533.846043
4351.794765,4112.307592,4351.794765,4036.922978,4094.871695,4175.384513,4476.410147,4443.076814,4093.846054,3901.538366,4077.948618,3663.076834,3984.102467,4545.640914
4354.358868,4111.794771,4356.41015,4036.922978,4093.333233,4185.640923,4480.512711,4444.615276,4090.769131,3912.307597,4077.948618,3671.281962,3993.846056,4552.307581
4346.15374,4106.666566,4345.640919,4026.153748,4087.179387,4184.102462,4479.48707,4446.153737,4089.74349,3909.743494,4077.948618,3665.128116,3991.794774,4554.358863
4342.563996,4099.9999,4341.538355,4018.974261,4083.589644,4175.384513,4474.871685,4446.666558,4085.640926,3897.948623,4075.384516,3655.897346,3984.615287,4547.692196
4342.051176,4097.948618,4341.538355,4019.487081,4080.512721,4166.153744,4465.640916,4438.97425,4078.974259,3891.794777,4059.999901,3648.717859,3976.410159,4538.461427
4341.025535,4105.640925,4342.051176,4025.128107,4083.076823,4169.230667,4465.640916,4437.948609,4084.102464,3894.358879,4055.897337,3649.23068,3973.846057,4538.974248
4346.15374,4112.307592,4347.179381,4031.281953,4089.230669,4185.128103,4476.922967,4445.640917,4089.74349,3897.948623,4068.205029,3655.384526,3977.4358,4543.076812
4347.692201,4106.666566,4347.692201,4028.71785,4086.153746,4185.128103,4475.384506,4438.97425,4084.102464,3896.922982,4067.692208,3654.358885,3976.410159,4542.051171
4338.974253,4095.897336,4339.487073,4017.94862,4078.461439,4170.769129,4464.615275,4428.71784,4082.564003,3896.922982,4057.435798,3647.692218,3973.846057,4537.435786
4334.871689,4094.358874,4335.89733,4018.974261,4084.615285,4176.410154,4472.307583,4434.358866,4090.25631,3907.179392,4059.999901,3650.769141,3977.948621,4539.999889
4335.384509,4097.435797,4336.922971,4024.615286,4090.769131,4183.076821,4476.922967,4436.410148,4088.717849,3909.230674,4058.461439,3652.307603,3974.871698,4539.487068
4324.615279,4086.666567,4326.666561,4008.20503,4071.281952,4169.230667,4462.051173,4424.615276,4080.512721,3894.358879,4042.051183,3637.948629,3961.538365,4525.128094
4320.512715,4074.871695,4322.563997,3998.461441,4064.615285,4169.743488,4464.615275,4427.692199,4083.589644,3893.333238,4043.076824,3634.871706,3961.025544,4523.076812
4331.794766,4081.025541,4333.333227,4014.871697,4083.589644,4179.999898,4476.410147,4441.538353,4089.230669,3908.205033,4059.999901,3649.23068,3976.92298,4538.974248
4335.384509,4092.307592,4338.974253,4018.46144,4086.666567,4175.384513,4468.717839,4439.487071,4089.230669,3912.820417,4065.640926,3655.384526,3984.615287,4543.076812
